verse_part_type,verse_part,hebrew_id,bible_chapter,bible_verse,lit_type,testament_type,bible_book,version
WORD,,G3326,1,RuthRth 1:7,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G846,1,RuthRth 1:7,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G2532,1,RuthRth 1:7,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G4198,1,RuthRth 1:7,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G1722,1,RuthRth 1:7,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G3588,1,RuthRth 1:7,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G3598,1,RuthRth 1:7,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G3588,1,RuthRth 1:7,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G1994,1,RuthRth 1:7,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G1519,1,RuthRth 1:7,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G3588,1,RuthRth 1:7,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G1093,1,RuthRth 1:7,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G2448,1,RuthRth 1:7,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G2532,1,RuthRth 1:8,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G2036,1,RuthRth 1:8,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,,1,RuthRth 1:8,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G3588,1,RuthRth 1:8,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G3565,1,RuthRth 1:8,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G846,1,RuthRth 1:8,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G4198,1,RuthRth 1:8,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G1211,1,RuthRth 1:8,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G654,1,RuthRth 1:8,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G1538,1,RuthRth 1:8,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G1519,1,RuthRth 1:8,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G3624,1,RuthRth 1:8,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G3384,1,RuthRth 1:8,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G846,1,RuthRth 1:8,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G4160,1,RuthRth 1:8,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G2962,1,RuthRth 1:8,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G3326,1,RuthRth 1:8,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G4771,1,RuthRth 1:8,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G1656,1,RuthRth 1:8,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G2531,1,RuthRth 1:8,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G4160,1,RuthRth 1:8,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G3326,1,RuthRth 1:8,Historical Books (Former Prophets),Old Testament,Ruth,LXX
WORD,,G3588,1,RuthRth 1:8,Historical Books (Former Prophets),Old Testament,Ruth,LXX
